,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,month,weekend,MIST,THUNDERSTORM,SNOW,RAIN,SQUALL,HAZE,FOG,DRIZZLE,CLEAR,CLOUDS,SMOKE,predictions
39597,0,0.5041991601679661,0.0,0.0,90,321,0.0434782608695652,11,3,1,0,0,0,0,0,0,0,0,0,0,537.6204866351582
39598,0,0.503299340131974,0.0,0.0,90,216,0.0869565217391304,11,3,0,0,0,0,0,0,0,1,0,0,0,361.1173038952294
39599,0,0.503299340131974,0.0,0.0,90,216,0.0869565217391304,11,3,1,0,0,0,0,0,0,0,0,0,0,386.7934243405962
39600,0,0.504349130173965,0.0,0.0,90,346,0.130434782608696,11,3,1,0,0,0,0,0,0,0,0,0,0,482.9976548144268
39601,0,0.506298740251949,0.0,0.0,90,871,0.17391304347826098,11,3,1,0,0,0,0,0,0,0,0,0,0,825.2482394546654
39602,0,0.507348530293942,0.0,0.0,90,3005,0.21739130434782603,11,3,1,0,0,0,0,0,0,0,0,0,0,2388.321276180066
39603,0,0.505248950209958,0.0,0.0,90,5631,0.260869565217391,11,3,1,0,0,0,0,0,0,0,0,0,0,5025.139855620932
39604,0,0.507348530293942,0.0,0.0,90,6212,0.304347826086957,11,3,1,0,0,0,0,0,0,0,0,0,0,5912.189600660137
39605,0,0.507348530293942,0.0,0.0,90,5841,0.34782608695652195,11,3,1,0,0,0,0,0,0,0,0,0,0,5508.400007620093
39606,0,0.507348530293942,0.0,0.0,90,5841,0.34782608695652195,11,3,0,0,0,0,0,0,1,0,0,0,0,5243.233898761854
39607,0,0.512297540491902,0.0,0.0,90,5531,0.39130434782608703,11,3,1,0,0,0,0,0,0,0,0,0,0,5012.4009573375615
39608,0,0.512297540491902,0.0,0.0,90,5531,0.39130434782608703,11,3,0,0,0,1,0,0,0,0,0,0,0,4873.748627938661
39609,0,0.512297540491902,0.0,0.0,90,5531,0.39130434782608703,11,3,0,0,0,0,0,0,1,0,0,0,0,4830.6953935881065
39610,0,0.5202459508098379,0.0,0.0,90,4398,0.43478260869565205,11,3,1,0,0,0,0,0,0,0,0,0,0,4526.559122902995
39611,0,0.5202459508098379,0.0,0.0,90,4398,0.43478260869565205,11,3,0,0,0,0,0,0,1,0,0,0,0,4376.549523305491
39612,0,0.5272945410917821,0.0,0.0,90,4690,0.4782608695652171,11,3,1,0,0,0,0,0,0,0,0,0,0,4618.428052988868
39613,0,0.537342531493702,0.0,0.0,90,4910,0.5217391304347829,11,3,0,0,0,0,0,1,0,0,0,0,0,4772.244490484006
39614,0,0.537342531493702,0.0,0.0,90,4910,0.5217391304347829,11,3,1,0,0,0,0,0,0,0,0,0,0,4707.346313544398
39615,0,0.538242351529694,0.0,0.0,90,4952,0.565217391304348,11,3,1,0,0,0,0,0,0,0,0,0,0,4964.158797270288
39616,0,0.543191361727655,0.0,0.0,90,5129,0.608695652173913,11,3,1,0,0,0,0,0,0,0,0,0,0,5373.783833664263
39617,0,0.547090581883623,0.0,0.0,90,5730,0.652173913043478,11,3,0,0,0,0,0,0,0,1,0,0,0,5801.473284660814
39618,0,0.547090581883623,0.0,0.0,90,5730,0.652173913043478,11,3,1,0,0,0,0,0,0,0,0,0,0,5769.1136440405835
39619,0,0.548140371925615,0.0,0.0,90,6717,0.695652173913043,11,3,1,0,0,0,0,0,0,0,0,0,0,6112.185612923701
39620,0,0.548140371925615,0.0,0.0,90,6717,0.695652173913043,11,3,0,0,0,0,0,1,0,0,0,0,0,6121.2809072391965
39621,0,0.542291541691662,0.0,0.0,90,6091,0.7391304347826091,11,3,1,0,0,0,0,0,0,0,0,0,0,5595.959452463876
39622,0,0.542291541691662,0.0,0.0,90,6091,0.7391304347826091,11,3,0,0,0,0,0,1,0,0,0,0,0,5970.863010331729
39623,0,0.542291541691662,0.0,0.0,90,6091,0.7391304347826091,11,3,0,0,0,0,0,0,0,1,0,0,0,5535.906786645669
39624,0,0.539292141571686,0.0,0.0,90,4371,0.7826086956521741,11,3,1,0,0,0,0,0,0,0,0,0,0,4103.1583235081525
39625,0,0.538242351529694,0.0,0.0,90,3202,0.826086956521739,11,3,0,0,0,0,0,0,0,1,0,0,0,2931.7346610091445
39626,0,0.538242351529694,0.0,0.0,90,3202,0.826086956521739,11,3,1,0,0,0,0,0,0,0,0,0,0,2963.236997019691
39627,0,0.537342531493702,0.0,0.0,90,2778,0.8695652173913041,11,3,0,0,0,0,0,0,0,1,0,0,0,2458.2177535296323
39628,0,0.537342531493702,0.0,0.0,90,2778,0.8695652173913041,11,3,1,0,0,0,0,0,0,0,0,0,0,2490.0605573859607
39629,0,0.537342531493702,0.0,0.0,90,2778,0.8695652173913041,11,3,0,0,0,1,0,0,0,0,0,0,0,2547.5993508301885
39630,0,0.536292741451709,0.0,0.0,90,3722,0.91304347826087,11,3,0,0,0,0,0,0,0,1,0,0,0,1984.1116171752901
39631,0,0.536292741451709,0.0,0.0,90,3722,0.91304347826087,11,3,1,0,0,0,0,0,0,0,0,0,0,2016.916291148615
39632,0,0.536292741451709,0.0,0.0,90,3722,0.91304347826087,11,3,0,0,0,1,0,0,0,0,0,0,0,2074.2940106833316
39633,0,0.542291541691662,0.0,0.0,90,2381,0.956521739130435,11,3,0,0,0,1,0,0,0,0,0,0,0,1602.7731382908892
39634,0,0.542291541691662,0.0,0.0,90,2381,0.956521739130435,11,3,1,0,0,0,0,0,0,0,0,0,0,1551.6073338295012
39635,0,0.542291541691662,0.0,0.0,90,2381,0.956521739130435,11,3,0,0,0,0,0,0,0,1,0,0,0,1512.8271927261967
39636,0,0.543191361727655,0.0,0.0,90,1462,1.0,11,3,0,0,0,0,0,0,0,1,0,0,0,1078.1028654117013
39637,0,0.543191361727655,0.0,0.0,90,1462,1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,1111.266026710325
39638,0,0.543191361727655,0.0,0.0,90,1462,1.0,11,3,0,0,0,1,0,0,0,0,0,0,0,1148.4178652392998
39639,0,0.543191361727655,0.0,0.0,90,1462,1.0,11,3,0,0,0,0,0,0,1,0,0,0,0,1233.437374512752
39640,0,0.543341331733654,0.0,0.0,90,608,0.0,11,4,0,0,0,0,0,0,0,1,0,0,0,695.5576326697484
39641,0,0.543341331733654,0.0,0.0,90,608,0.0,11,4,1,0,0,0,0,0,0,0,0,0,0,681.7110931999725
39642,0,0.543341331733654,0.0,0.0,90,608,0.0,11,4,0,0,0,1,0,0,0,0,0,0,0,710.6885173180701
39643,0,0.543341331733654,0.0,0.0,90,608,0.0,11,4,0,0,0,0,0,0,1,0,0,0,0,686.670048702025
39644,0,0.545290941811638,0.0,0.0,90,318,0.0434782608695652,11,4,0,0,0,0,0,0,0,1,0,0,0,583.3665287146453
39645,0,0.545290941811638,0.0,0.0,90,318,0.0434782608695652,11,4,1,0,0,0,0,0,0,0,0,0,0,540.5904386017895
39646,0,0.545290941811638,0.0,0.0,90,318,0.0434782608695652,11,4,0,0,0,1,0,0,0,0,0,0,0,641.9317986874189
39647,0,0.545290941811638,0.0,0.0,90,318,0.0434782608695652,11,4,0,0,0,0,0,0,1,0,0,0,0,614.7255774637516
39648,0,0.55128974205159,0.0,0.0,90,354,0.130434782608696,11,4,1,0,0,0,0,0,0,0,0,0,0,506.13707254457915
39649,0,0.55128974205159,0.0,0.0,90,354,0.130434782608696,11,4,0,0,0,1,0,0,0,0,0,0,0,509.261732512899
39650,0,0.55128974205159,0.0,0.0,90,354,0.130434782608696,11,4,0,0,0,0,0,0,0,1,0,0,0,514.0273596737164
39651,0,0.543191361727655,0.0,0.0,90,911,0.17391304347826098,11,4,1,0,0,0,0,0,0,0,0,0,0,865.3047010940487
39652,0,0.543191361727655,0.0,0.0,90,911,0.17391304347826098,11,4,0,0,0,0,0,0,1,0,0,0,0,975.7323923906581
39653,0,0.543191361727655,0.0,0.0,90,911,0.17391304347826098,11,4,0,0,0,0,0,0,0,1,0,0,0,887.3652785256677
39654,0,0.539292141571686,0.0,0.0,90,3011,0.21739130434782603,11,4,1,0,0,0,0,0,0,0,0,0,0,2537.0743120269035
39655,0,0.528194361127775,0.0,0.0,75,6015,0.260869565217391,11,4,1,0,0,0,0,0,0,0,0,0,0,5330.445927579524
39656,0,0.5152969406118779,0.0,0.0,75,6580,0.304347826086957,11,4,0,0,0,0,0,0,0,0,0,1,0,5988.53014151803
39657,0,0.49925014997000605,0.0,0.0,75,6104,0.34782608695652195,11,4,1,0,0,0,0,0,0,0,0,0,0,5314.6307230881
39658,0,0.489352129574085,0.0,0.0,90,5379,0.39130434782608703,11,4,0,0,0,0,0,0,0,0,0,1,0,5097.489638211992
39659,0,0.47090581883623295,0.0,0.0,90,4687,0.43478260869565205,11,4,1,0,0,0,0,0,0,0,0,0,0,4596.145012268225
39660,0,0.46130773845230894,0.0,0.0,90,4924,0.4782608695652171,11,4,0,0,0,0,0,0,0,0,0,1,0,4668.857998786736
39661,0,0.450959808038392,0.0,0.0,90,5043,0.5217391304347829,11,4,0,0,0,0,0,0,0,0,0,1,0,4756.616917839595
39662,0,0.44856028794241204,0.0,0.0,90,4945,0.565217391304348,11,4,0,0,0,0,0,0,0,0,0,1,0,5021.251531153922
39663,0,0.456658668266346,0.0,0.0,90,5221,0.608695652173913,11,4,0,0,0,0,0,0,0,0,0,1,0,5445.889113643701
39664,0,0.454409118176365,0.0,0.0,90,5919,0.652173913043478,11,4,0,0,0,0,0,0,0,0,0,1,0,5804.032391349973
39665,0,0.4503599280143979,0.0,0.0,90,6923,0.695652173913043,11,4,0,0,0,0,0,0,0,0,0,1,0,6093.22900244022
39666,0,0.43731253749250204,0.0,0.0,90,6325,0.7391304347826091,11,4,0,0,0,0,0,0,0,0,0,1,0,5705.101783413607
39667,0,0.428314337132573,0.0,0.0,90,4660,0.7826086956521741,11,4,0,0,0,0,0,0,0,0,0,1,0,4077.1640909943158
39668,0,0.42591481703659295,0.0,0.0,90,3216,0.826086956521739,11,4,0,0,0,0,0,0,0,0,0,1,0,3019.528278701343
39669,0,0.422315536892622,0.0,0.0,90,2914,0.8695652173913041,11,4,0,0,0,0,0,0,0,0,0,1,0,2561.5790169044412
39670,0,0.416316736652669,0.0,0.0,90,2461,0.91304347826087,11,4,0,0,0,0,0,0,0,0,0,1,0,2103.590766805941
39671,0,0.416316736652669,0.0,0.0,90,1957,0.956521739130435,11,4,0,0,0,0,0,0,0,0,0,1,0,1647.9848750226256
39672,0,0.413317336532693,0.0,0.0,90,1400,1.0,11,4,0,0,0,0,0,0,0,0,0,1,0,1194.862398031638
39673,0,0.4130173965206961,0.0,0.0,90,604,0.0,11,5,0,0,0,0,0,0,0,0,0,1,0,676.8747907126125
39674,0,0.4130173965206961,0.0,0.0,90,359,0.0434782608695652,11,5,0,0,0,0,0,0,0,0,0,1,0,596.1338316611242
39675,0,0.411967606478705,0.0,0.0,90,264,0.0869565217391304,11,5,0,0,0,0,0,0,0,0,0,1,0,517.868725546721
39676,0,0.41736652669466207,0.0,0.0,90,375,0.130434782608696,11,5,0,0,0,0,0,0,0,0,0,1,0,577.9343905742707
39677,0,0.419466106778645,0.0,0.0,90,916,0.17391304347826098,11,5,0,0,0,0,0,0,0,0,0,1,0,902.2147307154464
39678,0,0.41721655668866203,0.0,0.0,90,2967,0.21739130434782603,11,5,0,0,0,0,0,0,0,0,0,1,0,2465.7278601371277
39679,0,0.418266346730654,0.0,0.0,90,5942,0.260869565217391,11,5,0,0,0,0,0,0,0,0,0,1,0,5140.758816616916
39680,0,0.41721655668866203,0.0,0.0,90,6685,0.304347826086957,11,5,0,0,0,0,0,0,0,0,0,1,0,5847.193795006309
39681,0,0.414367126574685,0.0,0.0,90,6029,0.34782608695652195,11,5,0,0,0,0,0,0,0,0,0,1,0,5387.636638276922
39682,0,0.416316736652669,0.0,0.0,90,5507,0.39130434782608703,11,5,0,0,0,0,0,0,0,0,0,1,0,4931.022705754175
39683,0,0.42021595680863894,0.0,0.0,90,4678,0.43478260869565205,11,5,0,0,0,0,0,0,0,0,0,1,0,4690.271807451595
39684,0,0.42276544691061796,0.0,0.0,90,4943,0.4782608695652171,11,5,0,0,0,0,0,0,0,0,0,1,0,4709.532401633704
39685,0,0.430263947210558,0.0,0.0,90,4977,0.5217391304347829,11,5,0,0,0,0,0,0,0,0,0,1,0,4811.679400000599
39686,0,0.435212957408519,0.0,0.0,90,5182,0.565217391304348,11,5,0,0,0,0,0,0,0,0,0,1,0,5055.326849992158
39687,0,0.43986202759448206,0.0,0.0,90,5315,0.608695652173913,11,5,0,0,0,0,0,0,0,0,0,1,0,5351.781738669489
39688,0,0.44436112777444503,0.0,0.0,90,6079,0.652173913043478,11,5,0,0,0,0,0,0,0,0,0,1,0,5674.8451661332065
39689,0,0.44316136772645504,0.0,0.0,90,6658,0.695652173913043,11,5,0,0,0,0,0,0,0,0,0,1,0,6002.392165004395
39690,0,0.44196160767846504,0.0,0.0,90,6125,0.7391304347826091,11,5,0,0,0,0,0,0,0,0,0,1,0,5785.074538360557
39691,0,0.44526094781043796,0.0,0.0,90,4724,0.7826086956521741,11,5,0,0,0,0,0,0,0,0,0,1,0,4124.169420801166
39692,0,0.450509898020396,0.0,0.0,90,3538,0.826086956521739,11,5,0,0,0,0,0,0,0,0,0,1,0,3111.150309150306
39693,0,0.45170965806838603,0.0,0.0,90,3132,0.8695652173913041,11,5,0,0,0,0,0,0,0,0,0,1,0,2652.3746061659353
39694,0,0.45380923815236895,0.0,0.0,40,3069,0.91304347826087,11,5,0,0,0,0,0,0,0,0,0,1,0,2289.060253146067
39695,0,0.45695860827834495,0.0,0.0,75,3643,0.956521739130435,11,5,0,0,0,0,0,0,0,0,0,1,0,1761.7703731343852
39696,0,0.460257948410318,0.0,0.0,1,2158,1.0,11,5,0,0,0,0,0,0,0,0,1,0,0,1560.7480809083704
39697,0,0.465656868626275,0.0,0.0,1,760,0.0,11,6,0,0,0,0,0,0,0,0,1,0,0,710.3679601770831
39698,0,0.467756448710258,0.0,0.0,40,469,0.0434782608695652,11,6,0,0,0,0,0,0,0,0,0,1,0,606.6851562507514
39699,0,0.471355728854229,0.0,0.0,1,316,0.0869565217391304,11,6,0,0,0,0,0,0,0,0,1,0,0,488.0355757608446
39700,0,0.47225554889022203,0.0,0.0,1,405,0.130434782608696,11,6,0,0,0,0,0,0,0,0,1,0,0,431.8629837464756
39701,0,0.47225554889022203,0.0,0.0,1,851,0.17391304347826098,11,6,0,0,0,0,0,0,0,0,1,0,0,910.0277575550117
39702,0,0.477204559088182,0.0,0.0,75,2809,0.21739130434782603,11,6,0,0,0,0,0,0,0,0,0,1,0,2026.9645619092848
39703,0,0.48230353929214204,0.0,0.0,90,5672,0.260869565217391,11,6,0,0,0,0,0,0,0,0,0,1,0,4948.696104271453
39704,0,0.484853029394122,0.0,0.0,90,5849,0.304347826086957,11,6,0,0,0,0,0,0,0,0,0,1,0,5527.5674045635415
39705,0,0.48380323935212893,0.0,0.0,90,5344,0.34782608695652195,11,6,0,0,0,0,0,0,0,1,0,0,0,5047.296738359314
39706,0,0.48380323935212893,0.0,0.0,90,5344,0.34782608695652195,11,6,1,0,0,0,0,0,0,0,0,0,0,5086.488049143519
39707,0,0.48380323935212893,0.0,0.0,90,5344,0.34782608695652195,11,6,0,0,0,1,0,0,0,0,0,0,0,4978.067422157998
39708,0,0.479454109178165,0.0,0.0,90,5132,0.39130434782608703,11,6,0,0,0,0,0,0,0,1,0,0,0,4715.254702414565
39709,0,0.479454109178165,0.0,0.0,90,5132,0.39130434782608703,11,6,1,0,0,0,0,0,0,0,0,0,0,4725.645908684176
39710,0,0.479454109178165,0.0,0.0,90,5132,0.39130434782608703,11,6,0,0,0,1,0,0,0,0,0,0,0,4697.493530969169
39711,0,0.48125374925015,0.0,0.0,90,4706,0.43478260869565205,11,6,0,0,0,0,0,0,0,1,0,0,0,4757.353460514231
39712,0,0.48125374925015,0.0,0.0,90,4706,0.43478260869565205,11,6,1,0,0,0,0,0,0,0,0,0,0,4738.746586365344
39713,0,0.48125374925015,0.0,0.0,90,4706,0.43478260869565205,11,6,0,0,0,1,0,0,0,0,0,0,0,4752.497536002314
39714,0,0.48695260947810504,0.0,0.0,90,5128,0.4782608695652171,11,6,0,0,0,0,0,0,0,1,0,0,0,4951.131994703576
39715,0,0.48695260947810504,0.0,0.0,90,5128,0.4782608695652171,11,6,1,0,0,0,0,0,0,0,0,0,0,4931.7001717436315
39716,0,0.48695260947810504,0.0,0.0,90,5128,0.4782608695652171,11,6,0,0,0,1,0,0,0,0,0,0,0,4944.630981449475
39717,0,0.48695260947810504,0.0,0.0,90,5308,0.5217391304347829,11,6,0,0,0,0,0,0,0,1,0,0,0,5142.611404039676
39718,0,0.48695260947810504,0.0,0.0,90,5308,0.5217391304347829,11,6,1,0,0,0,0,0,0,0,0,0,0,5122.114959874833
39719,0,0.48695260947810504,0.0,0.0,90,5308,0.5217391304347829,11,6,0,0,0,0,0,1,0,0,0,0,0,5198.444522228417
39720,0,0.48695260947810504,0.0,0.0,90,5308,0.5217391304347829,11,6,0,0,0,1,0,0,0,0,0,0,0,5134.062869888899
39721,0,0.48785242951409796,0.0,0.0,90,5105,0.565217391304348,11,6,0,0,0,0,0,0,0,1,0,0,0,5337.29719862465
39722,0,0.48785242951409796,0.0,0.0,90,5105,0.565217391304348,11,6,1,0,0,0,0,0,0,0,0,0,0,5316.333654244225
39723,0,0.48785242951409796,0.0,0.0,90,5105,0.565217391304348,11,6,0,0,0,1,0,0,0,0,0,0,0,5325.667523025906
39724,0,0.49025194961007795,0.0,0.0,90,5488,0.608695652173913,11,6,0,0,0,0,0,0,0,1,0,0,0,5569.477899601171
39725,0,0.49025194961007795,0.0,0.0,90,5488,0.608695652173913,11,6,1,0,0,0,0,0,0,0,0,0,0,5555.9537767530555
39726,0,0.49025194961007795,0.0,0.0,90,5488,0.608695652173913,11,6,0,0,0,0,0,1,0,0,0,0,0,5665.135874865786
39727,0,0.49025194961007795,0.0,0.0,90,5488,0.608695652173913,11,6,0,0,0,1,0,0,0,0,0,0,0,5536.191359809006
39728,0,0.49670065986802603,0.0,0.0,90,5906,0.652173913043478,11,6,0,0,0,0,0,0,0,1,0,0,0,5841.845475638146
39729,0,0.49670065986802603,0.0,0.0,90,5906,0.652173913043478,11,6,1,0,0,0,0,0,0,0,0,0,0,5795.6157487598375
39730,0,0.49670065986802603,0.0,0.0,90,5906,0.652173913043478,11,6,0,0,0,0,0,1,0,0,0,0,0,5833.3121165171215
39731,0,0.49445110977804496,0.0,0.0,90,6629,0.695652173913043,11,6,0,0,0,0,0,0,0,1,0,0,0,6077.312268074961
39732,0,0.49445110977804496,0.0,0.0,90,6629,0.695652173913043,11,6,1,0,0,0,0,0,0,0,0,0,0,6025.525734826966
39733,0,0.49445110977804496,0.0,0.0,90,6629,0.695652173913043,11,6,0,0,0,0,0,1,0,0,0,0,0,5724.069428786295
39734,0,0.493401319736053,0.0,0.0,90,5965,0.7391304347826091,11,6,0,0,0,0,0,0,0,1,0,0,0,5902.932092234881
39735,0,0.493401319736053,0.0,0.0,90,5965,0.7391304347826091,11,6,1,0,0,0,0,0,0,0,0,0,0,5634.860936938764
39736,0,0.49025194961007795,0.0,0.0,90,5100,0.7826086956521741,11,6,0,0,0,0,0,0,0,1,0,0,0,4333.48981480941
39737,0,0.49025194961007795,0.0,0.0,90,5100,0.7826086956521741,11,6,1,0,0,0,0,0,0,0,0,0,0,4213.453695144373
39738,0,0.489202159568086,0.0,0.0,90,3774,0.826086956521739,11,6,1,0,0,0,0,0,0,0,0,0,0,3203.7815314053346
39739,0,0.489352129574085,0.0,0.0,90,3077,0.8695652173913041,11,6,1,0,0,0,0,0,0,0,0,0,0,2775.3633582870243
39740,0,0.48380323935212893,0.0,0.0,90,3030,0.91304347826087,11,6,1,0,0,0,0,0,0,0,0,0,0,2393.084761464312
39741,0,0.48425314937012603,0.0,0.0,75,2630,0.956521739130435,11,6,0,0,0,0,0,1,0,0,0,0,0,1910.5035900938085
39742,0,0.48425314937012603,0.0,0.0,75,2630,0.956521739130435,11,6,1,0,0,0,0,0,0,0,0,0,0,1999.4795527515637
39743,0,0.48125374925015,0.0,0.0,90,2657,1.0,11,6,1,0,0,0,0,0,0,0,0,0,0,1628.2536613448694
39744,0,0.478254349130174,0.0,0.0,90,1222,0.0,11,7,0,0,0,0,0,1,0,0,0,0,0,727.4128106960961
39745,0,0.478254349130174,0.0,0.0,90,1222,0.0,11,7,1,0,0,0,0,0,0,0,0,0,0,710.8624608345403
39746,0,0.478254349130174,0.0,0.0,90,1222,0.0,11,7,0,0,0,0,0,0,1,0,0,0,0,717.0262045178664
39747,0,0.47090581883623295,0.0,0.0,90,709,0.0434782608695652,11,7,0,0,0,0,0,1,0,0,0,0,0,668.8432639434938
39748,0,0.47090581883623295,0.0,0.0,90,709,0.0434782608695652,11,7,1,0,0,0,0,0,0,0,0,0,0,626.8641989948968
39749,0,0.46940611877624494,0.0,0.0,75,496,0.0869565217391304,11,7,1,0,0,0,0,0,0,0,0,0,0,546.8175058717719
39750,0,0.46880623875224897,0.0,0.0,90,433,0.130434782608696,11,7,1,0,0,0,0,0,0,0,0,0,0,455.78404599057103
39751,0,0.468356328734253,0.0,0.0,75,392,0.17391304347826098,11,7,1,0,0,0,0,0,0,0,0,0,0,372.2993977570702
39752,0,0.466706658668266,0.0,0.0,90,801,0.21739130434782603,11,7,1,0,0,0,0,0,0,0,0,0,0,617.5874596685748
39753,0,0.46130773845230894,0.0,0.0,90,1385,0.260869565217391,11,7,1,0,0,0,0,0,0,0,0,0,0,1469.9515426153293
39754,0,0.453209358128375,0.0,0.0,40,2115,0.304347826086957,11,7,1,0,0,0,0,0,0,0,0,0,0,2394.762602412183
39755,0,0.4463107378524289,0.0,0.0,40,3136,0.34782608695652195,11,7,0,0,0,0,0,0,0,0,0,1,0,2934.3206120493674
39756,0,0.44406118776244796,0.0,0.0,1,3676,0.39130434782608703,11,7,0,0,0,0,0,0,0,0,1,0,0,3384.7387925940275
39757,0,0.43986202759448206,0.0,0.0,1,4034,0.43478260869565205,11,7,0,0,0,0,0,0,0,0,1,0,0,3859.672043883745
39758,0,0.45920815836832596,0.0,0.0,20,4517,0.4782608695652171,11,7,0,0,0,0,0,0,0,0,0,1,0,4440.12810167707
39759,0,0.46940611877624494,0.0,0.0,1,4590,0.5217391304347829,11,7,0,0,0,0,0,0,0,0,1,0,0,4736.338823971587
39760,0,0.47405518896220794,0.0,0.0,5,4876,0.565217391304348,11,7,0,0,0,0,0,0,0,0,1,0,0,4870.115885185495
39761,0,0.477354529094182,0.0,0.0,40,4729,0.608695652173913,11,7,0,0,0,0,0,0,0,0,0,1,0,4450.536293528363
39762,0,0.467306538692262,0.0,0.0,40,4754,0.652173913043478,11,7,0,0,0,0,0,0,0,0,0,1,0,4421.34332640599
39763,0,0.452309538092382,0.0,0.0,40,4939,0.695652173913043,11,7,0,0,0,0,0,0,0,0,0,1,0,4431.876668954917
39764,0,0.433413317336533,0.0,0.0,1,4852,0.7391304347826091,11,7,0,0,0,0,0,0,0,0,1,0,0,4731.877698026737
39765,0,0.416316736652669,0.0,0.0,40,4556,0.7826086956521741,11,7,0,0,0,0,0,0,0,0,0,1,0,3669.127674233765
39766,0,0.408218356328735,0.0,0.0,40,3733,0.826086956521739,11,7,0,0,0,0,0,0,0,0,0,1,0,3245.8479171662925
39767,0,0.390671865626875,0.0,0.0,5,3181,0.8695652173913041,11,7,0,0,0,0,0,0,0,0,1,0,0,3014.396728029133
39768,0,0.37132573485302905,0.0,0.0,5,3011,0.91304347826087,11,7,0,0,0,0,0,0,0,0,1,0,0,2746.8475738322145
39769,0,0.361427714457109,0.0,0.0,1,3358,0.956521739130435,11,7,0,0,0,0,0,0,0,0,1,0,0,2500.6763859951293
39770,0,0.357378524295142,0.0,0.0,1,3347,1.0,11,7,0,0,0,0,0,0,0,0,1,0,0,2226.20615785386
39771,0,0.35227954409118195,0.0,0.0,1,1529,0.0,11,1,0,0,0,0,0,0,0,0,1,0,0,1242.7788909729481
39772,0,0.34628074385123,0.0,0.0,1,996,0.0434782608695652,11,1,0,0,0,0,0,0,0,0,1,0,0,981.1644861115645
39773,0,0.342381523695262,0.0,0.0,1,726,0.0869565217391304,11,1,0,0,0,0,0,0,0,0,1,0,0,696.3329948906093
39774,0,0.335932813437313,0.0,0.0,1,439,0.130434782608696,11,1,0,0,0,0,0,0,0,0,1,0,0,427.72122337556516
39775,0,0.333233353329335,0.0,0.0,1,407,0.17391304347826098,11,1,0,0,0,0,0,0,0,0,1,0,0,347.4235911224834
39776,0,0.330383923215357,0.0,0.0,1,738,0.21739130434782603,11,1,0,0,0,0,0,0,0,0,1,0,0,515.2379037714582
39777,0,0.32303539292141603,0.0,0.0,1,1138,0.260869565217391,11,1,0,0,0,0,0,0,0,0,1,0,0,810.1045594912866
39778,0,0.31823635272945394,0.0,0.0,1,1498,0.304347826086957,11,1,0,0,0,0,0,0,0,0,1,0,0,1254.3987530760635
39779,0,0.320935812837433,0.0,0.0,1,2214,0.34782608695652195,11,1,0,0,0,0,0,0,0,0,1,0,0,1905.1036524757712
39780,0,0.33923215356928604,0.0,0.0,1,3432,0.39130434782608703,11,1,0,0,0,0,0,0,0,0,1,0,0,2760.529118911829
39781,0,0.36622675464906995,0.0,0.0,1,4460,0.43478260869565205,11,1,0,0,0,0,0,0,0,0,1,0,0,3245.297025504773
39782,0,0.399220155968806,0.0,0.0,40,4195,0.4782608695652171,11,1,0,0,0,0,0,0,0,0,0,1,0,3553.766521666998
39783,0,0.426964607078585,0.0,0.0,1,4185,0.5217391304347829,11,1,0,0,0,0,0,0,0,0,1,0,0,3583.1126634652587
39784,0,0.452759448110378,0.0,0.0,75,4115,0.565217391304348,11,1,0,0,0,0,0,0,0,0,0,1,0,3857.0493525283778
39785,0,0.479454109178165,0.0,0.0,40,4121,0.608695652173913,11,1,0,0,0,0,0,0,0,0,0,1,0,4000.1708018712507
39786,0,0.500749850029994,0.0,0.0,40,4329,0.652173913043478,11,1,0,0,0,0,0,0,0,0,0,1,0,4184.361076849947
39787,0,0.510947810437912,0.0,0.0,40,4555,0.695652173913043,11,1,0,0,0,0,0,0,0,0,0,1,0,3982.126214999069
39788,0,0.493401319736053,0.0,0.0,40,4505,0.7391304347826091,11,1,0,0,0,0,0,0,0,0,0,1,0,3700.3072263714444
39789,0,0.45530893821235796,0.0,0.0,40,3560,0.7826086956521741,11,1,0,0,0,0,0,0,0,0,0,1,0,3345.865836746742
39790,0,0.44736052789442204,0.0,0.0,5,2989,0.826086956521739,11,1,0,0,0,0,0,0,0,0,1,0,0,2891.7895021529807
39791,0,0.45335932813437296,0.0,0.0,5,2477,0.8695652173913041,11,1,0,0,0,0,0,0,0,0,1,0,0,2458.520845720438
39792,0,0.45530893821235796,0.0,0.0,5,1898,0.91304347826087,11,1,0,0,0,0,0,0,0,0,1,0,0,1997.8067450668418
39793,0,0.46130773845230894,0.0,0.0,1,1413,0.956521739130435,11,1,0,0,0,0,0,0,0,0,1,0,0,1509.5299881107696
39794,0,0.453209358128375,0.0,0.0,1,991,1.0,11,1,0,0,0,0,0,0,0,0,1,0,0,1139.0400546273347
39795,0,0.45365926814637103,0.0,0.0,1,484,0.0,11,2,0,0,0,0,0,0,0,0,1,0,0,600.5392920668295
39796,0,0.44736052789442204,0.0,0.0,1,331,0.0434782608695652,11,2,0,0,0,0,0,0,0,0,1,0,0,420.41780881902395
39797,0,0.43626274745051,0.0,0.0,1,239,0.0869565217391304,11,2,0,0,0,0,0,0,0,0,1,0,0,274.4085894581392
39798,0,0.430263947210558,0.0,0.0,1,373,0.130434782608696,11,2,0,0,0,0,0,0,0,0,1,0,0,347.8608505080107
